cell_id,lat,lon,year,nTrees,meanAge,height,temperature,precipitation
2_1,35.9300,-119.2500,2098,10,74.0,9.88,295.0,400.0
2_1,35.9300,-119.2500,2099,10,75.0,9.89,295.0,400.0
2_1,35.9300,-119.2500,2100,10,76.0,9.90,295.0,400.0
2_1,35.9300,-119.2500,2101,10,77.0,9.91,295.0,400.0
2_1,35.9300,-119.2500,2102,10,78.0,9.92,295.0,400.0
2_1,35.9300,-119.2500,2103,10,79.0,9.93,295.0,400.0
2_1,35.9300,-119.2500,2104,10,80.0,9.93,295.0,400.0
2_1,35.9300,-119.2500,2105,10,81.0,9.94,295.0,400.0
2_1,35.9300,-119.2500,2106,10,82.0,9.95,295.0,400.0
2_1,35.9300,-119.2500,2107,10,83.0,9.95,295.0,400.0
2_1,35.9300,-119.2500,2108,10,84.0,9.96,295.0,400.0
2_1,35.9300,-119.2500,2109,10,85.0,9.96,295.0,400.0
2_1,35.9300,-119.2500,2110,10,86.0,9.96,295.0,400.0
2_1,35.9300,-119.2500,2111,10,87.0,9.97,295.0,400.0
2_1,35.9300,-119.2500,2112,10,88.0,9.97,295.0,400.0
2_1,35.9300,-119.2500,2113,10,89.0,9.97,295.0,400.0
2_1,35.9300,-119.2500,2114,10,90.0,9.98,295.0,400.0
2_1,35.9300,-119.2500,2115,10,91.0,9.98,295.0,400.0
2_1,35.9300,-119.2500,2116,10,92.0,9.98,295.0,400.0
2_1,35.9300,-119.2500,2117,10,93.0,9.98,295.0,400.0
2_1,35.9300,-119.2500,2118,10,94.0,9.98,295.0,400.0
2_1,35.9300,-119.2500,2119,10,95.0,9.98,295.0,400.0
2_1,35.9300,-119.2500,2120,10,96.0,9.99,295.0,400.0
2_1,35.9300,-119.2500,2121,10,97.0,9.99,295.0,400.0
2_1,35.9300,-119.2500,2122,10,98.0,9.99,295.0,400.0
2_1,35.9300,-119.2500,2123,10,99.0,9.99,295.0,400.0
2_2,35.9300,-119.2400,2024,10,0.0,0.47,295.0,400.0
2_2,35.9300,-119.2400,2025,10,1.0,0.52,295.0,400.0
2_2,35.9300,-119.2400,2026,10,2.0,0.57,295.0,400.0
2_2,35.9300,-119.2400,2027,10,3.0,0.63,295.0,400.0
2_2,35.9300,-119.2400,2028,10,4.0,0.69,295.0,400.0
2_2,35.9300,-119.2400,2029,10,5.0,0.76,295.0,400.0
2_2,35.9300,-119.2400,2030,10,6.0,0.83,295.0,400.0
2_2,35.9300,-119.2400,2031,10,7.0,0.91,295.0,400.0
2_2,35.9300,-119.2400,2032,10,8.0,1.00,295.0,400.0
2_2,35.9300,-119.2400,2033,10,9.0,1.09,295.0,400.0
2_2,35.9300,-119.2400,2034,10,10.0,1.19,295.0,400.0
2_2,35.9300,-119.2400,2035,10,11.0,1.30,295.0,400.0
2_2,35.9300,-119.2400,2036,10,12.0,1.42,295.0,400.0
2_2,35.9300,-119.2400,2037,10,13.0,1.54,295.0,400.0
2_2,35.9300,-119.2400,2038,10,14.0,1.68,295.0,400.0
2_2,35.9300,-119.2400,2039,10,15.0,1.82,295.0,400.0
2_2,35.9300,-119.2400,2040,10,16.0,1.98,295.0,400.0
2_2,35.9300,-119.2400,2041,10,17.0,2.14,295.0,400.0
2_2,35.9300,-119.2400,2042,10,18.0,2.31,295.0,400.0
2_2,35.9300,-119.2400,2043,10,19.0,2.50,295.0,400.0
2_2,35.9300,-119.2400,2044,10,20.0,2.69,295.0,400.0
2_2,35.9300,-119.2400,2045,10,21.0,2.89,295.0,400.0
2_2,35.9300,-119.2400,2046,10,22.0,3.10,295.0,400.0
2_2,35.9300,-119.2400,2047,10,23.0,3.32,295.0,400.0
2_2,35.9300,-119.2400,2048,10,24.0,3.54,295.0,400.0
2_2,35.9300,-119.2400,2049,10,25.0,3.78,295.0,400.0
2_2,35.9300,-119.2400,2050,10,26.0,4.01,295.0,400.0
2_2,35.9300,-119.2400,2051,10,27.0,4.26,295.0,400.0
2_2,35.9300,-119.2400,2052,10,28.0,4.50,295.0,400.0
2_2,35.9300,-119.2400,2053,10,29.0,4.75,295.0,400.0
2_2,35.9300,-119.2400,2054,10,30.0,5.00,295.0,400.0
2_2,35.9300,-119.2400,2055,10,31.0,5.25,295.0,400.0
2_2,35.9300,-119.2400,2056,10,32.0,5.50,295.0,400.0
2_2,35.9300,-119.2400,2057,10,33.0,5.74,295.0,400.0
2_2,35.9300,-119.2400,2058,10,34.0,5.99,295.0,400.0
2_2,35.9300,-119.2400,2059,10,35.0,6.22,295.0,400.0
2_2,35.9300,-119.2400,2060,10,36.0,6.46,295.0,400.0
2_2,35.9300,-119.2400,2061,10,37.0,6.68,295.0,400.0
2_2,35.9300,-119.2400,2062,10,38.0,6.90,295.0,400.0
2_2,35.9300,-119.2400,2063,10,39.0,7.11,295.0,400.0
2_2,35.9300,-119.2400,2064,10,40.0,7.31,295.0,400.0
2_2,35.9300,-119.2400,2065,10,41.0,7.50,295.0,400.0
2_2,35.9300,-119.2400,2066,10,42.0,7.69,295.0,400.0
2_2,35.9300,-119.2400,2067,10,43.0,7.86,295.0,400.0
2_2,35.9300,-119.2400,2068,10,44.0,8.02,295.0,400.0
2_2,35.9300,-119.2400,2069,10,45.0,8.18,295.0,400.0
2_2,35.9300,-119.2400,2070,10,46.0,8.32,295.0,400.0
2_2,35.9300,-119.2400,2071,10,47.0,8.46,295.0,400.0
2_2,35.9300,-119.2400,2072,10,48.0,8.58,295.0,400.0
2_2,35.9300,-119.2400,2073,10,49.0,8.70,295.0,400.0
2_2,35.9300,-119.2400,2074,10,50.0,8.81,295.0,400.0
2_2,35.9300,-119.2400,2075,10,51.0,8.91,295.0,400.0
2_2,35.9300,-119.2400,2076,10,52.0,9.00,295.0,400.0
2_2,35.9300,-119.2400,2077,10,53.0,9.09,295.0,400.0
2_2,35.9300,-119.2400,2078,10,54.0,9.17,295.0,400.0
2_2,35.9300,-119.2400,2079,10,55.0,9.24,295.0,400.0
2_2,35.9300,-119.2400,2080,10,56.0,9.31,295.0,400.0
2_2,35.9300,-119.2400,2081,10,57.0,9.37,295.0,400.0
2_2,35.9300,-119.2400,2082,10,58.0,9.43,295.0,400.0
2_2,35.9300,-119.2400,2083,10,59.0,9.48,295.0,400.0
2_2,35.9300,-119.2400,2084,10,60.0,9.53,295.0,400.0
2_2,35.9300,-119.2400,2085,10,61.0,9.57,295.0,400.0
2_2,35.9300,-119.2400,2086,10,62.0,9.61,295.0,400.0
2_2,35.9300,-119.2400,2087,10,63.0,9.64,295.0,400.0
2_2,35.9300,-119.2400,2088,10,64.0,9.68,295.0,400.0
2_2,35.9300,-119.2400,2089,10,65.0,9.71,295.0,400.0
2_2,35.9300,-119.2400,2090,10,66.0,9.73,295.0,400.0
2_2,35.9300,-119.2400,2091,10,67.0,9.76,295.0,400.0
2_2,35.9300,-119.2400,2092,10,68.0,9.78,295.0,400.0
2_2,35.9300,-119.2400,2093,10,69.0,9.80,295.0,400.0
2_2,35.9300,-119.2400,2094,10,70.0,9.82,295.0,400.0
2_2,35.9300,-119.2400,2095,10,71.0,9.84,295.0,400.0
2_2,35.9300,-119.2400,2096,10,72.0,9.85,295.0,400.0
2_2,35.9300,-119.2400,2097,10,73.0,9.87,295.0,400.0
2_2,35.9300,-119.2400,2098,10,74.0,9.88,295.0,400.0
2_2,35.9300,-119.2400,2099,10,75.0,9.89,295.0,400.0
2_2,35.9300,-119.2400,2100,10,76.0,9.90,295.0,400.0
2_2,35.9300,-119.2400,2101,10,77.0,9.91,295.0,400.0
2_2,35.9300,-119.2400,2102,10,78.0,9.92,295.0,400.0
2_2,35.9300,-119.2400,2103,10,79.0,9.93,295.0,400.0
2_2,35.9300,-119.2400,2104,10,80.0,9.93,295.0,400.0
2_2,35.9300,-119.2400,2105,10,81.0,9.94,295.0,400.0
2_2,35.9300,-119.2400,2106,10,82.0,9.95,295.0,400.0
2_2,35.9300,-119.2400,2107,10,83.0,9.95,295.0,400.0
2_2,35.9300,-119.2400,2108,10,84.0,9.96,295.0,400.0
2_2,35.9300,-119.2400,2109,10,85.0,9.96,295.0,400.0
2_2,35.9300,-119.2400,2110,10,86.0,9.96,295.0,400.0
2_2,35.9300,-119.2400,2111,10,87.0,9.97,295.0,400.0
2_2,35.9300,-119.2400,2112,10,88.0,9.97,295.0,400.0
2_2,35.9300,-119.2400,2113,10,89.0,9.97,295.0,400.0
2_2,35.9300,-119.2400,2114,10,90.0,9.98,295.0,400.0
2_2,35.9300,-119.2400,2115,10,91.0,9.98,295.0,400.0
2_2,35.9300,-119.2400,2116,10,92.0,9.98,295.0,400.0
2_2,35.9300,-119.2400,2117,10,93.0,9.98,295.0,400.0
2_2,35.9300,-119.2400,2118,10,94.0,9.98,295.0,400.0
2_2,35.9300,-119.2400,2119,10,95.0,9.98,295.0,400.0
2_2,35.9300,-119.2400,2120,10,96.0,9.99,295.0,400.0
2_2,35.9300,-119.2400,2121,10,97.0,9.99,295.0,400.0
2_2,35.9300,-119.2400,2122,10,98.0,9.99,295.0,400.0
2_2,35.9300,-119.2400,2123,10,99.0,9.99,295.0,400.0
